insee,nom,wikipedia,surf_ha,cx,cy
76458,Muchedent,fr:Muchedent,714,1.185621150035513,49.76526968173885
76697,Torcy-le-Grand,fr:Torcy-le-Grand (Seine-Maritime),886,1.1781122962984047,49.794609735722645
76170,La Chapelle-du-Bourgay,fr:La Chapelle-du-Bourgay,302,1.1420688288785044,49.82201845055881
76620,Saint-Martin-l'Hortier,fr:Saint-Martin-l'Hortier,579,1.4130120475632146,49.74335754244521
76427,Mesnières-en-Bray,fr:Mesnières-en-Bray,1508,1.3830500422658425,49.767061422444634
76202,Croixdalle,fr:Croixdalle,1103,1.3683273899290125,49.80493933680887
76590,Saint-Jacques-d'Aliermont,fr:Saint-Jacques-d'Aliermont,784,1.2610047217488223,49.84550117595467
76392,Londinières,fr:Londinières,1880,1.3918338103128105,49.83497532398628
27270,Fresne-l'Archevêque,fr:Fresne-l'Archevêque,1070,1.409978334137399,49.28926657607547
27175,Corny,fr:Corny,524,1.4578150534563805,49.28264583246835
27070,Boisemont,fr:Boisemont (Eure),1331,1.4955676428595104,49.296966463005106
27315,Harquency,fr:Harquency,1408,1.493831137511994,49.2487787412347
27420,Mouflaines,fr:Mouflaines,377,1.5552605520389373,49.24505878180726
27490,Richeville,fr:Richeville,393,1.536080807716042,49.25726747283974
27625,Suzay,fr:Suzay,410,1.5118068354088783,49.26979338826836
27232,Farceaux,fr:Farceaux,740,1.5283103261747848,49.29234907665706
27310,Hacqueville,fr:Hacqueville,1000,1.557071493444683,49.28269910808709
27567,Sainte-Marie-de-Vatimesnil,fr:Sainte-Marie-de-Vatimesnil,741,1.578677885545168,49.26894989738665
27407,Mesnil-Verclives,fr:Mesnil-Verclives,994,1.465565397446792,49.32211558987272
27496,Rosay-sur-Lieure,fr:Rosay-sur-Lieure,817,1.428258430771421,49.374611194652104
27370,Lisors,fr:Lisors,1076,1.4736096570622808,49.3583945983533
27617,Saussay-la-Campagne,fr:Saussay-la-Campagne,493,1.510041976819748,49.31917807233583
27176,Coudray,fr:Coudray (Eure),784,1.4952422416312263,49.34079280004222
27632,Le Thil,fr:Le Thil,424,1.5533580485025957,49.307488462120816
27437,Nojeon-en-Vexin,fr:Nojeon-en-Vexin,1303,1.5627610778586625,49.331974154456816
27480,Puchay,fr:Puchay,1397,1.5253272913080191,49.35461919451742
27430,La Neuve-Grange,fr:La Neuve-Grange,510,1.5579091021177989,49.36010485696319
27417,Morgny,fr:Morgny,1732,1.5819002357458938,49.37822709806847
27633,Les Thilliers-en-Vexin,fr:Les Thilliers-en-Vexin,159,1.6034512058843695,49.23535507262643
27690,Villers-en-Vexin,fr:Villers-en-Vexin,628,1.5899945005509277,49.250734282175245
27026,Authevernes,fr:Authevernes,813,1.6313538273225237,49.21760553434986
27682,Vesly,fr:Vesly (Eure),1198,1.6410487296747565,49.24225624456295
27276,Gamaches-en-Vexin,fr:Gamaches-en-Vexin,867,1.6158470420220632,49.26614985263755
27153,Chauvincourt-Provemont,fr:Chauvincourt-Provemont,1081,1.6457663588169682,49.277635619782636
27059,Bernouville,fr:Bernouville,610,1.685507931379059,49.28558928233507
27204,Doudeauville-en-Vexin,fr:Doudeauville-en-Vexin,588,1.5937538723974853,49.32342039997971
27226,Étrépagny,fr:Étrépagny,2039,1.6257234581823292,49.313871347215525
27333,Heudicourt,fr:Heudicourt (Eure),1094,1.6672828965955029,49.33189617523056
27372,Longchamps,fr:Longchamps (Eure),1536,1.6269018049160648,49.36095552609714
27533,Saint-Denis-le-Ferment,fr:Saint-Denis-le-Ferment,1818,1.7209401008091907,49.32300907081431
27614,Sancourt,fr:Sancourt (Eure),662,1.676737475531419,49.3527058881156
27379,Mainneville,fr:Mainneville,813,1.6904771681748498,49.37604563585085
27324,Hébécourt,fr:Hébécourt (Eure),1124,1.7161719931953996,49.36048057722819
27048,Beauficel-en-Lyons,fr:Beauficel-en-Lyons,720,1.5241897392907704,49.404454453108485
27369,Lilly,fr:Lilly (Eure),603,1.5667935407704423,49.403569397553376
76455,Morville-sur-Andelle,fr:Morville-sur-Andelle,512,1.4287403660821503,49.4821462047658
76469,Nolléval,fr:Nolléval,1002,1.482131722423328,49.500137508260096
76601,Saint-Lucien,fr:Saint-Lucien (Seine-Maritime),909,1.451541857001382,49.50589324392368
76338,La Hallotière,fr:La Hallotière,368,1.4754329281501912,49.52066696700102
76431,Le Mesnil-Lieubray,fr:Le Mesnil-Lieubray,593,1.5075048421178123,49.51725963454376
76292,Fry,fr:Fry (Seine-Maritime),806,1.5342113037003904,49.528744539223766
76124,Bosc-Hyons,fr:Bosc-Hyons,565,1.6507459851393171,49.452003316372355
76048,Avesnes-en-Bray,fr:Avesnes-en-Bray,1207,1.6765926506549942,49.47388025287003
76067,Beauvoir-en-Lyons,fr:Beauvoir-en-Lyons,3363,1.5871238610786647,49.47908287751115
76142,Brémontier-Merval,fr:Brémontier-Merval,1742,1.621238823579998,49.51242637563592
76229,Elbeuf-en-Bray,fr:Elbeuf-en-Bray,1079,1.6510140177097394,49.495193535766475
76209,Dampierre-en-Bray,fr:Dampierre-en-Bray,1293,1.6630302318279084,49.53267401111557
60659,Vaudancourt,fr:Vaudancourt,465,1.7602735711307702,49.230157903392296
60528,Reilly,fr:Reilly,827,1.8546551181810302,49.24075335817652
60361,Liancourt-Saint-Pierre,fr:Liancourt-Saint-Pierre,1265,1.909372063941849,49.22986637438717
60367,Loconville,fr:Loconville,554,1.918354450703637,49.25773300049223
60322,Jaméricourt,fr:Jaméricourt,428,1.8740101736808241,49.3039546251206
60209,Énencourt-le-Sec,fr:Énencourt-le-Sec,601,1.9223611893677677,49.297665954670066
60343,Lalande-en-Son,fr:Lalande-en-Son,604,1.785012995632224,49.38931245003384
60097,Boutencourt,fr:Boutencourt,758,1.8639796691524662,49.31480496358901
60660,Le Vaumain,fr:Le Vaumain,814,1.8674162622139154,49.34041971413362
60630,Thibivillers,fr:Thibivillers,643,1.904056730618153,49.30978199205446
60331,Labosse,fr:Labosse,1434,1.8981481702003822,49.35321797865371
60510,Porcheux,fr:Porcheux,472,1.9229301714865015,49.33810463340434
60344,Lalandelle,fr:Lalandelle,1128,1.8749225663647286,49.38743344022816
60640,Tourly,fr:Tourly,331,1.941461978636717,49.220143255835595
60228,Fay-les-Étangs,fr:Fay-les-Étangs,859,1.9423241721563773,49.24349250386756
60239,Fleury,fr:Fleury (Oise),634,1.9658078202414337,49.24513718207596
60427,Monts,fr:Monts (Oise),367,2.0037010741135255,49.21920911877673
60257,Fresne-Léguillon,fr:Fresne-Léguillon,738,1.9926129867684472,49.25033923008918
60613,Senots,fr:Senots,634,2.0136244442978315,49.2569725550319
60080,Boissy-le-Bois,fr:Boissy-le-Bois,611,1.9375948731952781,49.27810981096742
60038,Bachivillers,fr:Bachivillers,592,1.9683522096940846,49.28889430155852
60401,Le Mesnil-Théribus,fr:Le Mesnil-Théribus,665,1.9929525837312683,49.30735054430745
60256,Fresneaux-Montchevreuil,fr:Fresneaux-Montchevreuil,1128,2.013271504413323,49.28734506699149
60321,Ivry-le-Temple,fr:Ivry-le-Temple,1253,2.0325865079134595,49.23026663222363
60678,Villeneuve-les-Sablons,fr:Villeneuve-les-Sablons,448,2.075206708282535,49.23860654870478
60370,Lormaison,fr:Lormaison,504,2.104588009190176,49.25428831305031
60512,Pouilly,fr:Pouilly (Oise),382,2.039193506897737,49.28015855976565
60300,Hardivillers-en-Vexin,fr:Hardivillers-en-Vexin,485,1.9396590412944494,49.30655195514818
60327,Jouy-sous-Thelle,fr:Jouy-sous-Thelle,1300,1.9637729451960326,49.317491113353476
60054,Beaumont-les-Nonains,fr:Beaumont-les-Nonains,966,2.014964527049382,49.32364426727031
60694,Villotran,fr:Villotran,523,2.0125527815486612,49.34318584392359
60455,La Neuville-Garnier,fr:La Neuville-Garnier,795,2.040533575544836,49.331965839764436
60063,Berneuil-en-Bray,fr:Berneuil-en-Bray,1519,2.0584098976309586,49.3611924167389
60583,Saint-Léger-en-Bray,fr:Saint-Léger-en-Bray,443,2.024309745139973,49.39062107615665
60264,Frocourt,fr:Frocourt,646,2.082768395093382,49.381960325599785
60516,Puiseux-en-Bray,fr:Puiseux-en-Bray,805,1.7768948264279478,49.41127765733508
60164,Le Coudray-Saint-Germer,fr:Le Coudray-Saint-Germer,1359,1.83288917761258,49.401853299872926
60187,Cuigy-en-Bray,fr:Cuigy-en-Bray,984,1.834477077432603,49.43204847350996
60611,Senantes,fr:Senantes (Oise),2006,1.8341140358464272,49.48241199811275
60220,Espaubourg,fr:Espaubourg,605,1.8658238377834548,49.425239925280415
60567,Saint-Aubin-en-Bray,fr:Saint-Aubin-en-Bray,632,1.8846462632858543,49.416820682832004
60477,Ons-en-Bray,fr:Ons-en-Bray,1404,1.919076527535268,49.41799348371138
60073,Blacourt,fr:Blacourt,1152,1.8622659145981975,49.45586301785125
60333,Lachapelle-aux-Pots,fr:Lachapelle-aux-Pots,993,1.9164928542509791,49.45049655347951
60315,Hodenc-en-Bray,fr:Hodenc-en-Bray,997,1.9097127091526651,49.4736092940213
60699,Wambez,fr:Wambez,460,1.8443269343816988,49.52178756495576
60244,Fontenay-Torcy,fr:Fontenay-Torcy,597,1.7657049388234347,49.56853554799325
60624,Sully,fr:Sully (Oise),486,1.777926108846293,49.556745769464264
60217,Escames,fr:Escames,1176,1.8100481612434258,49.55782386360607
60114,Buicourt,fr:Buicourt,351,1.8152129410453586,49.534948170656534
60271,Gerberoy,fr:Gerberoy,453,1.8422214655616718,49.53929784967322
60677,Villembray,fr:Villembray,659,1.871523648524693,49.48242967942558
60298,Hanvoile,fr:Hanvoile,586,1.8787478373849154,49.509714221325034
60275,Glatigny,fr:Glatigny (Oise),363,1.8961307890993075,49.49524306347695
60359,Lhéraule,fr:Lhéraule,276,1.9317791160682363,49.48781961399056
60301,Haucourt,fr:Haucourt (Oise),390,1.9321163529128358,49.50868082730494
60180,Crillon,fr:Crillon (Oise),863,1.9267592122184372,49.528574547550804
60335,Lachapelle-sous-Gerberoy,fr:Lachapelle-sous-Gerberoy,496,1.8739808491367065,49.5414908162718
60623,Songeons,fr:Songeons,1372,1.8517839316305227,49.56254769186708
60697,Vrocourt,fr:Vrocourt,439,1.8905134619392738,49.53618948364257
60388,Martincourt,fr:Martincourt (Oise),511,1.9043051745686859,49.52929695554939
60288,Grémévillers,fr:Grémévillers,686,1.9040995020838332,49.557621983714625
60591,Saint-Paul,fr:Saint-Paul (Oise),966,1.995824149987453,49.42986595307871
60576,Saint-Germain-la-Poterie,fr:Saint-Germain-la-Poterie,601,1.9720723434353011,49.444808572969585
60609,Savignies,fr:Savignies,985,1.9574426088598273,49.46261015025637
60490,Pierrefitte-en-Beauvaisis,fr:Pierrefitte-en-Beauvaisis,567,1.9807279712838033,49.47587562162117
60428,Le Mont-Saint-Adrien,fr:Le Mont-Saint-Adrien,774,2.013241537465463,49.449925560867186
60703,Aux Marais,fr:Aux Marais,569,2.0406845781965437,49.40751166553295
60586,Saint-Martin-le-Nœud,fr:Saint-Martin-le-Nœud,550,2.059487542094669,49.395683275947505
60277,Goincourt,fr:Goincourt,655,2.0292143450980236,49.424969965203616
60250,Fouquenies,fr:Fouquenies,635,2.0311273745484346,49.464997461882675
60057,Beauvais,fr:Beauvais,3297,2.085528686791775,49.431849440908636
60460,La Neuville-Vault,fr:La Neuville-Vault,453,1.9659803189980674,49.49039770323617
60084,Bonnières,fr:Bonnières (Oise),847,1.9621657711668785,49.507384455930584
60310,Herchies,fr:Herchies (Oise),440,2.0028669019977707,49.481865654293784
60403,Milly-sur-Thérain,fr:Milly-sur-Thérain,1930,2.0253043902070202,49.50285766153093
60688,Villers-sur-Bonnières,fr:Villers-sur-Bonnières,404,1.960880594617696,49.53471711266194
60004,Achy,fr:Achy,1273,1.9722449057614448,49.555063449365576
60590,Saint-Omer-en-Chaussée,fr:Saint-Omer-en-Chaussée,1038,2.002769128768101,49.53210804342696
60458,La Neuville-sur-Oudeuil,fr:La Neuville-sur-Oudeuil,372,2.016989634221267,49.570121412615464
60646,Troissereux,fr:Troissereux,1403,2.060199166374675,49.48078859381059
60668,Verderel-lès-Sauqueuse,fr:Verderel-lès-Sauqueuse,1258,2.0650646266239567,49.51228825273617
60328,Juvignies,fr:Juvignies,813,2.0913171188393096,49.52508449091697
60493,Pisseleu,fr:Pisseleu (Oise),289,2.0545092348576293,49.53628978758306
60484,Oudeuil,fr:Oudeuil,612,2.0253135569128933,49.55110693924576
60077,Blicourt,fr:Blicourt,1462,2.0541969498622863,49.560223870836325
76185,Compainville,fr:Compainville,641,1.5598067910101818,49.661394355297105
76516,Quièvrecourt,fr:Quièvrecourt,403,1.4136929511803413,49.725475691522824
76462,Neufchâtel-en-Bray,fr:Neufchâtel-en-Bray,1103,1.449013914610956,49.73924194719065
76432,Mesnil-Mauger,fr:Mesnil-Mauger,835,1.5183204728186823,49.66902326148727
76130,Bouelles,fr:Bouelles,799,1.490192485289925,49.72030329528638
76459,Nesle-Hodeng,fr:Nesle-Hodeng,1571,1.5223605546924364,49.70550218377724
76323,Graval,fr:Graval,394,1.5458257464889478,49.72627248449942
76454,Mortemer,fr:Mortemer (Seine-Maritime),892,1.5508059553301938,49.74560690632462
76623,Saint-Michel-d'Halescourt,fr:Saint-Michel-d'Halescourt,489,1.6572401118857767,49.60940699861197
60122,Campeaux,fr:Campeaux (Oise),1145,1.7546457964782476,49.61611889735129
60096,Boutavent,fr:Boutavent,439,1.7538951167822625,49.63903053176156
76537,Ronchois,fr:Ronchois,869,1.623490290267754,49.719982963165236
76399,Lucy,fr:Lucy (Seine-Maritime),958,1.4542276142084714,49.77532784275279
76424,Ménonval,fr:Ménonval,532,1.4813262554731377,49.762691798630144
76262,Fesques,fr:Fesques,879,1.490964318270729,49.79127444613708
76052,Bailleul-Neuville,fr:Bailleul-Neuville,1313,1.4018261905464307,49.798547003502925
76053,Baillolet,fr:Baillolet,876,1.432117213002449,49.791211932358216
76280,Fréauville,fr:Fréauville,541,1.4182457065946157,49.82557054313857
76175,Clais,fr:Clais,1257,1.470501221764513,49.81139058293446
76567,Sainte-Beuve-en-Rivière,fr:Sainte-Beuve-en-Rivière,1154,1.5285523900716822,49.7585864509088
76042,Auvilliers,fr:Auvilliers,488,1.5806989559537825,49.75272449386478
76635,Saint-Pierre-des-Jonquières,fr:Saint-Pierre-des-Jonquières,840,1.450432803655969,49.84885647904778
76512,Puisenval,fr:Puisenval,491,1.4630624907795544,49.879354681444
76677,Smermesnil,fr:Smermesnil,1282,1.4920444925704874,49.85654555659167
76372,Illois,fr:Illois,1461,1.6450549238849925,49.74426069755161
76479,Nullemont,fr:Nullemont,573,1.646764450288623,49.76732729441978
76411,Marques,fr:Marques,1246,1.6828109132569689,49.78030239915135
76606,Morienne,fr:Morienne,890,1.721111918933663,49.780094323272685
76520,Réalcamp,fr:Réalcamp,1160,1.6240661562771626,49.859548177772496
76500,Pierrecourt,fr:Pierrecourt (Seine-Maritime),949,1.6395044814442596,49.886788664132375
80450,Inval-Boiron,fr:Inval-Boiron,335,1.747701291787527,49.881006114973545
80084,Bermesnil,fr:Bermesnil,411,1.753254001152504,49.89621954912339
80336,Foucaucourt-Hors-Nesle,fr:Foucaucourt-Hors-Nesle,297,1.7193348301199147,49.91850523653257
80480,Lignières-en-Vimeu,fr:Lignières-en-Vimeu,331,1.745524500110728,49.909459861235135
60312,Héricourt-sur-Thérain,fr:Héricourt-sur-Thérain,432,1.7635795310337095,49.58654117160822
60214,Ernemont-Boutavent,fr:Ernemont-Boutavent,903,1.7977138227173828,49.59409630909703
60371,Loueuse,fr:Loueuse,741,1.8304194372893892,49.592265329541384
60444,Mureaumont,fr:Mureaumont,475,1.7981664520613805,49.61798446664944
60098,Bouvresse,fr:Bouvresse,281,1.7532279189099422,49.65151383530025
60407,Monceaux-l'Abbaye,fr:Monceaux-l'Abbaye,455,1.7868522458541285,49.652962393901895
60476,Omécourt,fr:Omécourt,867,1.83630077057803,49.61868938137847
60566,Saint-Arnoult,fr:Saint-Arnoult (Oise),792,1.8055369203727138,49.63815906545945
60233,Feuquières,fr:Feuquières (Oise),1224,1.851186376472872,49.64952022955223
60435,Morvillers,fr:Morvillers,516,1.874880036940711,49.583967423215555
60571,Saint-Deniscourt,fr:Saint-Deniscourt,475,1.8639579604545087,49.60723081647946
60557,Roy-Boissy,fr:Roy-Boissy,1100,1.9229432871885506,49.58080999385719
60629,Thérines,fr:Thérines,973,1.8932175433860239,49.60372351577638
60303,Hautbos,fr:Hautbos,428,1.8740397747047597,49.628661198884906
60109,Brombos,fr:Brombos,687,1.8889308356116132,49.64667618279346
60588,Saint-Maur,fr:Saint-Maur (Oise),779,1.922443493665262,49.61479085558561
60108,Briot,fr:Briot (Oise),647,1.9171409593751778,49.640456090872604
60405,Moliens,fr:Moliens,939,1.8102296384557228,49.6711203108645
60110,Broquiers,fr:Broquiers,292,1.834227735329632,49.66080617452522
60280,Gourchelles,fr:Gourchelles,223,1.777784221618004,49.7282616164746
60286,Grandvilliers,fr:Grandvilliers (Oise),663,1.9463157856110316,49.66708839892677
60605,Sarnois,fr:Sarnois,557,1.9244743189256992,49.6789211425082
80528,Méréaucourt,fr:Méréaucourt,305,1.9348293460319754,49.729337069856825
80755,Thieulloy-la-Ville,fr:Thieulloy-la-Ville,328,1.9266632686285579,49.7447935212203
60387,Marseille-en-Beauvaisis,fr:Marseille-en-Beauvaisis,816,1.9582893984858654,49.57394503178652
60242,Fontaine-Lavaganne,fr:Fontaine-Lavaganne,674,1.9518219189159862,49.5969029709952
60304,Haute-Épine,fr:Haute-Épine,677,2.007601725326,49.58499116931565
60550,Rothois,fr:Rothois,318,1.9916456221442604,49.59809696713384
60633,Thieuloy-Saint-Antoine,fr:Thieuloy-Saint-Antoine,251,1.9470149235125767,49.63568371864494
60269,Gaudechart,fr:Gaudechart,573,1.960348586820984,49.617358779563034
60289,Grez,fr:Grez (Oise),588,1.9805210727087765,49.633257364048134
60295,Halloy,fr:Halloy (Oise),383,1.9353902717883182,49.65049812530637
60514,Prévillers,fr:Prévillers,522,1.996924545666346,49.616475297757844
60136,Cempuis,fr:Cempuis,939,1.9810630589284373,49.65797597512396
60297,Le Hamel,fr:Le Hamel (Oise),786,2.012397905400058,49.64533956917037
60365,Lihus,fr:Lihus,1597,2.0422461405158505,49.601388509008494
60549,Rotangy,fr:Rotangy,982,2.0862806952459545,49.582293717058974
60178,Crèvecœur-le-Grand,fr:Crèvecœur-le-Grand,1233,2.0846065906215276,49.612651543946754
60314,Hétomesnil,fr:Hétomesnil,780,2.0404180483351593,49.63301817579
60161,Conteville,fr:Conteville (Oise),366,2.054926347178143,49.652953310404065
60153,Choqueuse-les-Bénards,fr:Choqueuse-les-Bénards,418,2.0753105743284017,49.65115120789099
60131,Catheux,fr:Catheux,1186,2.1078810723635963,49.64940262035715
60354,Laverrière,fr:Laverrière,375,2.0110107388492215,49.685207291485426
80402,Guizancourt,fr:Guizancourt,594,1.9993460035096737,49.7365715841716
60397,Le Mesnil-Conteville,fr:Le Mesnil-Conteville,345,2.0698985555810436,49.66928229149172
80083,Bergicourt,fr:Bergicourt,684,2.033203801395582,49.74434849062166
80134,Brassy,fr:Brassy (Somme),242,2.0494219787868033,49.732494153404645
80219,Courcelles-sous-Thoix,fr:Courcelles-sous-Thoix,437,2.081364302015645,49.72095757826734
80061,Beaucamps-le-Jeune,fr:Beaucamps-le-Jeune,675,1.7725961927774612,49.81901828139811
80515,Marlers,fr:Marlers,393,1.8494641226970818,49.7580658019366
80479,Lignières-Châtelain,fr:Lignières-Châtelain,657,1.8631745726150362,49.77606785740328
80525,Meigneux,fr:Meigneux (Somme),399,1.8873746038887755,49.767152404902816
80719,Sainte-Segrée,fr:Sainte-Segrée,229,1.9142653285416822,49.76094727076486
80179,Caulières,fr:Caulières,543,1.9008472069301918,49.78504220478669
80604,Offignies,fr:Offignies,450,1.8576713843382926,49.79470581466973
80098,Bettembos,fr:Bettembos,419,1.8798444611937692,49.802715791425335
80460,Lamaronde,fr:Lamaronde,254,1.9040310902985742,49.803824885180234
80813,Vraignes-lès-Hornoy,fr:Vraignes-lès-Hornoy,571,1.907038801640799,49.82332023132986
80522,Le Mazis,fr:Le Mazis,384,1.7638041255361645,49.87310280555603
80143,Brocourt,fr:Brocourt,243,1.8220698318700865,49.84847499582421
80484,Liomer,fr:Liomer,391,1.8104488886409607,49.86016248693158
80356,Fresnoy-Andainville,fr:Fresnoy-Andainville,398,1.792227158481985,49.90832860636591
80269,Épaumesnil,fr:Épaumesnil,476,1.854321582405834,49.91301429206615
80728,Saulchoy-sous-Poix,fr:Saulchoy-sous-Poix,372,1.939108609624475,49.75679726725636
80455,Lachapelle,fr:Lachapelle (Somme),253,1.9588977908746754,49.76187809341079
80273,Éplessier,fr:Éplessier,1415,1.9406007527508529,49.78289253657826
80106,Blangy-sous-Poix,fr:Blangy-sous-Poix,802,2.0066780042377417,49.766065122046946
80227,Croixrault,fr:Croixrault,891,1.9854367762238683,49.79496136379128
80301,Famechon,fr:Famechon (Somme),488,2.0333151789363124,49.76659558073982
80210,Contre,fr:Contre (Somme),978,2.0829098574976155,49.742556073262065
80559,Montagne-Fayel,fr:Montagne-Fayel,699,1.9876156608477713,49.91190065291848
